,formatted_date,high,low,open,close,volume,adjclose
0,2014-09-17,468.1740112304688,452.4219970703125,465.864013671875,424.4400024414063,21056800,457.3340148925781
1,2014-09-18,456.8599853515625,413.10400390625,456.8599853515625,394.7959899902344,34483200,424.4400024414063
2,2014-09-19,427.8349914550781,384.5320129394531,424.1029968261719,408.9039916992188,37919700,394.7959899902344
3,2014-09-20,423.2959899902344,389.8829956054688,394.6730041503906,398.8210144042969,36863600,408.9039916992188
4,2014-09-21,412.4259948730469,393.1809997558594,408.0849914550781,402.1520080566406,26580100,398.8210144042969
5,2014-09-22,406.9159851074219,397.1300048828125,399.1000061035156,435.7909851074219,24127600,402.1520080566406
6,2014-09-23,441.5570068359375,396.1969909667969,402.0920104980469,423.2049865722656,45099500,435.7909851074219
7,2014-09-24,436.1119995117188,421.1319885253906,435.7510070800781,411.5740051269531,30627700,423.2049865722656
8,2014-09-25,423.5199890136719,409.4679870605469,423.156005859375,404.4249877929688,26814400,411.5740051269531
9,2014-09-26,414.93798828125,400.0090026855469,411.4289855957031,399.5199890136719,21460800,404.4249877929688
10,2014-09-27,406.62298583984375,397.37200927734375,403.5559997558594,377.1809997558594,15029300,399.5199890136719
11,2014-09-28,401.0169982910156,374.3320007324219,399.4710083007813,375.4670104980469,23613300,377.1809997558594
12,2014-09-29,385.21099853515625,372.239990234375,376.9280090332031,386.9440002441406,32497700,375.4670104980469
13,2014-09-30,390.97698974609375,373.4429931640625,376.0880126953125,383.614990234375,34707300,386.9440002441406
14,2014-10-01,391.3789978027344,380.7799987792969,387.427001953125,375.0719909667969,26229400,383.614990234375
15,2014-10-02,385.49700927734375,372.9460144042969,383.9880065917969,359.5119934082031,21777700,375.0719909667969
16,2014-10-03,377.6950073242188,357.8590087890625,375.1809997558594,328.8659973144531,30901200,359.5119934082031
17,2014-10-04,364.4869995117188,325.885986328125,359.8919982910156,320.510009765625,47236500,328.8659973144531
18,2014-10-05,341.8009948730469,289.2959899902344,328.9159851074219,330.0790100097656,83308096,320.510009765625
19,2014-10-06,345.1340026855469,302.5599975585937,320.3890075683594,336.18701171875,79011800,330.0790100097656
20,2014-10-07,339.2470092773437,320.48199462890625,330.5840148925781,352.94000244140625,49199900,336.18701171875
21,2014-10-08,354.364013671875,327.18798828125,336.1159973144531,365.0260009765625,54736300,352.94000244140625
22,2014-10-09,382.72601318359375,347.68701171875,352.7479858398437,361.56201171875,83641104,365.0260009765625
23,2014-10-10,375.0669860839844,352.9630126953125,364.68701171875,362.2990112304688,43665700,361.56201171875
24,2014-10-11,367.1910095214844,355.95098876953125,361.3619995117188,378.5490112304688,13345200,362.2990112304688
25,2014-10-12,379.4330139160156,356.1440124511719,362.6059875488281,390.41400146484375,17552800,378.5490112304688
26,2014-10-13,397.22601318359375,368.8970031738281,377.9209899902344,400.8699951171875,35221400,390.41400146484375
27,2014-10-14,411.697998046875,391.3240051269531,391.6919860839844,394.7730102539063,38491500,400.8699951171875
28,2014-10-15,402.22698974609375,388.7659912109375,400.9549865722656,382.5559997558594,25267100,394.7730102539063
29,2014-10-16,398.8070068359375,373.0700073242188,394.51800537109375,383.7579956054688,26990000,382.5559997558594
30,2014-10-17,385.4779968261719,375.3890075683594,382.7560119628906,391.4419860839844,13600700,383.7579956054688
31,2014-10-18,395.1579895019531,378.9710083007813,383.97601318359375,389.5459899902344,11416800,391.4419860839844
32,2014-10-19,393.9389953613281,386.4570007324219,391.2539978027344,382.8450012207031,5914570,389.5459899902344
33,2014-10-20,390.0840148925781,378.25201416015625,389.2309875488281,386.4750061035156,16419000,382.8450012207031
34,2014-10-21,392.64599609375,380.8340148925781,382.4209899902344,383.1579895019531,14188900,386.4750061035156
35,2014-10-22,388.5759887695313,382.2489929199219,386.1180114746094,358.4169921875,11641300,383.1579895019531
36,2014-10-23,385.0480041503906,356.4469909667969,382.9620056152344,358.3450012207031,26456900,358.4169921875
