,formatted_date,high,low,open,close,volume,adjclose
0,2014-09-17,468.1740112304688,413.10400390625,465.864013671875,457.3340148925781,21056800,457.3340148925781
1,2014-09-18,456.8599853515625,384.5320129394531,456.8599853515625,424.4400024414063,34483200,424.4400024414063
2,2014-09-19,427.8349914550781,389.8829956054688,424.1029968261719,394.7959899902344,37919700,394.7959899902344
3,2014-09-20,423.2959899902344,393.1809997558594,394.6730041503906,408.9039916992188,36863600,408.9039916992188
4,2014-09-21,412.4259948730469,397.1300048828125,408.0849914550781,398.8210144042969,26580100,398.8210144042969
5,2014-09-22,406.9159851074219,396.1969909667969,399.1000061035156,402.1520080566406,24127600,402.1520080566406
6,2014-09-23,441.5570068359375,421.1319885253906,402.0920104980469,435.7909851074219,45099500,435.7909851074219
7,2014-09-24,436.1119995117188,409.4679870605469,435.7510070800781,423.2049865722656,30627700,423.2049865722656
8,2014-09-25,423.5199890136719,400.0090026855469,423.156005859375,411.5740051269531,26814400,411.5740051269531
9,2014-09-26,414.93798828125,397.37200927734375,411.4289855957031,404.4249877929688,21460800,404.4249877929688
10,2014-09-27,406.62298583984375,374.3320007324219,403.5559997558594,399.5199890136719,15029300,399.5199890136719
11,2014-09-28,401.0169982910156,372.239990234375,399.4710083007813,377.1809997558594,23613300,377.1809997558594
12,2014-09-29,385.21099853515625,373.4429931640625,376.9280090332031,375.4670104980469,32497700,375.4670104980469
13,2014-09-30,390.97698974609375,380.7799987792969,376.0880126953125,386.9440002441406,34707300,386.9440002441406
14,2014-10-01,391.3789978027344,372.9460144042969,387.427001953125,383.614990234375,26229400,383.614990234375
15,2014-10-02,385.49700927734375,357.8590087890625,383.9880065917969,375.0719909667969,21777700,375.0719909667969
16,2014-10-03,377.6950073242188,325.885986328125,375.1809997558594,359.5119934082031,30901200,359.5119934082031
17,2014-10-04,364.4869995117188,289.2959899902344,359.8919982910156,328.8659973144531,47236500,328.8659973144531
18,2014-10-05,341.8009948730469,302.5599975585937,328.9159851074219,320.510009765625,83308096,320.510009765625
19,2014-10-06,345.1340026855469,320.48199462890625,320.3890075683594,330.0790100097656,79011800,330.0790100097656
20,2014-10-07,339.2470092773437,327.18798828125,330.5840148925781,336.18701171875,49199900,336.18701171875
21,2014-10-08,354.364013671875,347.68701171875,336.1159973144531,352.94000244140625,54736300,352.94000244140625
22,2014-10-09,382.72601318359375,352.9630126953125,352.7479858398437,365.0260009765625,83641104,365.0260009765625
23,2014-10-10,375.0669860839844,355.95098876953125,364.68701171875,361.56201171875,43665700,361.56201171875
24,2014-10-11,367.1910095214844,356.1440124511719,361.3619995117188,362.2990112304688,13345200,362.2990112304688
25,2014-10-12,379.4330139160156,368.8970031738281,362.6059875488281,378.5490112304688,17552800,378.5490112304688
26,2014-10-13,397.22601318359375,391.3240051269531,377.9209899902344,390.41400146484375,35221400,390.41400146484375
27,2014-10-14,411.697998046875,388.7659912109375,391.6919860839844,400.8699951171875,38491500,400.8699951171875
28,2014-10-15,402.22698974609375,373.0700073242188,400.9549865722656,394.7730102539063,25267100,394.7730102539063
29,2014-10-16,398.8070068359375,375.3890075683594,394.51800537109375,382.5559997558594,26990000,382.5559997558594
30,2014-10-17,385.4779968261719,378.9710083007813,382.7560119628906,383.7579956054688,13600700,383.7579956054688
31,2014-10-18,395.1579895019531,386.4570007324219,383.97601318359375,391.4419860839844,11416800,391.4419860839844
32,2014-10-19,393.9389953613281,378.25201416015625,391.2539978027344,389.5459899902344,5914570,389.5459899902344
33,2014-10-20,390.0840148925781,380.8340148925781,389.2309875488281,382.8450012207031,16419000,382.8450012207031
34,2014-10-21,392.64599609375,382.2489929199219,382.4209899902344,386.4750061035156,14188900,386.4750061035156
35,2014-10-22,388.5759887695313,356.4469909667969,386.1180114746094,383.1579895019531,11641300,383.1579895019531
36,2014-10-23,385.0480041503906,353.30499267578125,382.9620056152344,358.4169921875,26456900,358.4169921875
37,2014-10-24,364.3450012207031,342.87701416015625,358.59100341796875,358.3450012207031,15585700,358.3450012207031
38,2014-10-25,359.8609924316406,343.9309997558594,358.6109924316406,347.27099609375,18127500,347.27099609375
39,2014-10-26,359.22100830078125,349.8089904785156,347.48699951171875,354.7040100097656,11272500,354.7040100097656
40,2014-10-27,358.6319885253906,352.6789855957031,354.7770080566406,352.989013671875,13033000,352.989013671875
41,2014-10-28,359.9840087890625,335.3429870605469,353.2149963378906,357.6180114746094,7845880,357.6180114746094
42,2014-10-29,357.8330078125,335.0719909667969,357.0889892578125,335.59100341796875,18192700,335.59100341796875
43,2014-10-30,350.9129943847656,337.1419982910156,335.7090148925781,345.30499267578125,30177900,345.30499267578125
44,2014-10-31,348.0450134277344,321.05499267578125,345.0090026855469,338.3210144042969,12545400,338.3210144042969
45,2014-11-01,340.52899169921875,320.6260070800781,338.6499938964844,325.7489929199219,16677200,325.7489929199219
46,2014-11-02,329.04998779296875,325.4809875488281,326.07501220703125,325.8919982910156,8603620,325.8919982910156
47,2014-11-03,334.00201416015625,325.0769958496094,325.5690002441406,327.5539855957031,12948500,327.5539855957031
48,2014-11-04,331.7669982910156,330.6830139160156,327.1610107421875,330.49200439453125,15655500,330.49200439453125
49,2014-11-05,343.3689880371094,338.42401123046875,330.6830139160156,339.4859924316406,19817200,339.4859924316406
50,2014-11-06,352.96600341796875,341.7760009765625,339.4580078125,349.2900085449219,18797000,349.2900085449219
51,2014-11-07,352.73199462890625,342.15399169921875,349.8179931640625,342.4150085449219,16834200,342.4150085449219
52,2014-11-08,347.0320129394531,344.2550048828125,342.15399169921875,345.4880065917969,8535470,345.4880065917969
53,2014-11-09,363.6260070800781,357.5610046386719,345.3760070800781,363.2640075683594,24205600,363.2640075683594
54,2014-11-10,374.8160095214844,363.7349853515625,362.2650146484375,366.9240112304688,30450100,366.9240112304688
55,2014-11-11,371.30999755859375,367.9849853515625,365.8569946289063,367.6950073242188,15838900,367.6950073242188
56,2014-11-12,429.7179870605469,401.12298583984375,367.9849853515625,423.5610046386719,45783200,423.5610046386719
57,2014-11-13,457.0929870605469,384.78900146484375,427.2730102539063,420.7349853515625,58945000,420.7349853515625
